source_id,source_sha256,page,table,row,column,value_original,reference,verification_status
S032,59f3693bddda349aef2e87c4c344bca7d7028167e6e12d840468e8bc67624251,24,1,1,1,Component,PDF page 24; detected table 1; row 1; column 1,review_required
S032,59f3693bddda349aef2e87c4c344bca7d7028167e6e12d840468e8bc67624251,24,1,1,2,Length T,PDF page 24; detected table 1; row 1; column 2,review_required
S032,59f3693bddda349aef2e87c4c344bca7d7028167e6e12d840468e8bc67624251,24,1,1,3,otal Length Completed (in km),PDF page 24; detected table 1; row 1; column 3,review_required
S032,59f3693bddda349aef2e87c4c344bca7d7028167e6e12d840468e8bc67624251,24,1,2,1,,PDF page 24; detected table 1; row 2; column 1,review_required
S032,59f3693bddda349aef2e87c4c344bca7d7028167e6e12d840468e8bc67624251,24,1,2,2,(in km),PDF page 24; detected table 1; row 2; column 2,review_required
S032,59f3693bddda349aef2e87c4c344bca7d7028167e6e12d840468e8bc67624251,24,1,2,3,Up to 31.12.2024,PDF page 24; detected table 1; row 2; column 3,review_required
S032,59f3693bddda349aef2e87c4c344bca7d7028167e6e12d840468e8bc67624251,24,1,3,1,mic Corridors,PDF page 24; detected table 1; row 3; column 1,review_required
S032,59f3693bddda349aef2e87c4c344bca7d7028167e6e12d840468e8bc67624251,24,1,3,2,"8,737",PDF page 24; detected table 1; row 3; column 2,review_required
S032,59f3693bddda349aef2e87c4c344bca7d7028167e6e12d840468e8bc67624251,24,1,3,3,"5,986",PDF page 24; detected table 1; row 3; column 3,review_required
S032,59f3693bddda349aef2e87c4c344bca7d7028167e6e12d840468e8bc67624251,24,1,4,1,orridors Roads,PDF page 24; detected table 1; row 4; column 1,review_required
S032,59f3693bddda349aef2e87c4c344bca7d7028167e6e12d840468e8bc67624251,24,1,4,2,"2,889",PDF page 24; detected table 1; row 4; column 2,review_required
S032,59f3693bddda349aef2e87c4c344bca7d7028167e6e12d840468e8bc67624251,24,1,4,3,"2,108",PDF page 24; detected table 1; row 4; column 3,review_required
S032,59f3693bddda349aef2e87c4c344bca7d7028167e6e12d840468e8bc67624251,24,1,5,1,Roads,PDF page 24; detected table 1; row 5; column 1,review_required
S032,59f3693bddda349aef2e87c4c344bca7d7028167e6e12d840468e8bc67624251,24,1,5,2,973,PDF page 24; detected table 1; row 5; column 2,review_required
S032,59f3693bddda349aef2e87c4c344bca7d7028167e6e12d840468e8bc67624251,24,1,5,3,540,PDF page 24; detected table 1; row 5; column 3,review_required
S032,59f3693bddda349aef2e87c4c344bca7d7028167e6e12d840468e8bc67624251,24,1,6,1,al Corridors,PDF page 24; detected table 1; row 6; column 1,review_required
S032,59f3693bddda349aef2e87c4c344bca7d7028167e6e12d840468e8bc67624251,24,1,6,2,"1,777",PDF page 24; detected table 1; row 6; column 2,review_required
