source_id,source_sha256,page,table,row,column,value_original,reference,verification_status
G038,2371b532f87353939629f52d2743fc0990ba1058a8a18af95764fca6a700e333,1,1,1,1,(cid:292)ा(cid:510)प-1 (जनपदवार) गंगा ए(cid:200)स(cid:292)ेसवे प(cid:464)रयोजना के अ(cid:219)तगत(cid:91) (cid:272)य क(cid:551) जाने वाल(cid:547) भू(cid:871)म का दै(cid:467)नक/(cid:272)(cid:871)मक (cid:874)ववरण,PDF page 1; detected table 1; row 1; column 1,review_required
G038,2371b532f87353939629f52d2743fc0990ba1058a8a18af95764fca6a700e333,1,1,2,1,(cid:465)दनांक 09-06-2021 (Updated till 08-06-2021),PDF page 1; detected table 1; row 2; column 1,review_required
G038,2371b532f87353939629f52d2743fc0990ba1058a8a18af95764fca6a700e333,1,1,3,1,(cid:272)0 सं0,PDF page 1; detected table 1; row 3; column 1,review_required
G038,2371b532f87353939629f52d2743fc0990ba1058a8a18af95764fca6a700e333,1,1,3,2,जनपद,PDF page 1; detected table 1; row 3; column 2,review_required
G038,2371b532f87353939629f52d2743fc0990ba1058a8a18af95764fca6a700e333,1,1,3,3,"(cid:292)भा(cid:874)वत (cid:274)ाम(cid:585)
क(cid:551) सं(cid:201)या",PDF page 1; detected table 1; row 3; column 3,review_required
G038,2371b532f87353939629f52d2743fc0990ba1058a8a18af95764fca6a700e333,1,1,3,4,"जनपद को
(cid:292)े(cid:874)षत
(cid:292)(cid:232)ताव(cid:585) क(cid:551)
सं(cid:201)या",PDF page 1; detected table 1; row 3; column 4,review_required
G038,2371b532f87353939629f52d2743fc0990ba1058a8a18af95764fca6a700e333,1,1,3,5,"संरेखण के
अ(cid:219)तगत(cid:91)
(cid:292)(cid:232)ता(cid:874)वत कुल
(cid:162)े(cid:287)फल",PDF page 1; detected table 1; row 3; column 5,review_required
G038,2371b532f87353939629f52d2743fc0990ba1058a8a18af95764fca6a700e333,1,1,3,6,(cid:292)े(cid:874)षत (cid:292)(cid:232)ताव(cid:585) म(cid:581) सि(cid:224)म(cid:871)लत (cid:162)0े (हे0),PDF page 1; detected table 1; row 3; column 6,review_required
G038,2371b532f87353939629f52d2743fc0990ba1058a8a18af95764fca6a700e333,1,1,3,10,दै(cid:467)नक,PDF page 1; detected table 1; row 3; column 10,review_required
G038,2371b532f87353939629f52d2743fc0990ba1058a8a18af95764fca6a700e333,1,1,3,12,(cid:272)(cid:871)मक,PDF page 1; detected table 1; row 3; column 12,review_required
G038,2371b532f87353939629f52d2743fc0990ba1058a8a18af95764fca6a700e333,1,1,3,14,कुल (cid:229)यय,PDF page 1; detected table 1; row 3; column 14,review_required
G038,2371b532f87353939629f52d2743fc0990ba1058a8a18af95764fca6a700e333,1,1,3,18,कुल,PDF page 1; detected table 1; row 3; column 18,review_required
G038,2371b532f87353939629f52d2743fc0990ba1058a8a18af95764fca6a700e333,1,1,3,19,पुन(cid:274)ह(cid:91)(cid:547)त/,PDF page 1; detected table 1; row 3; column 19,review_required
G038,2371b532f87353939629f52d2743fc0990ba1058a8a18af95764fca6a700e333,1,1,3,20,कालम-6 के,PDF page 1; detected table 1; row 3; column 20,review_required
G038,2371b532f87353939629f52d2743fc0990ba1058a8a18af95764fca6a700e333,1,1,3,21,अ(cid:876)ध(cid:274)ह(cid:547)त,PDF page 1; detected table 1; row 3; column 21,review_required
G038,2371b532f87353939629f52d2743fc0990ba1058a8a18af95764fca6a700e333,1,1,3,22,अ(cid:876)ध(cid:274)ह(cid:547)त,PDF page 1; detected table 1; row 3; column 22,review_required
G038,2371b532f87353939629f52d2743fc0990ba1058a8a18af95764fca6a700e333,1,1,3,23,(cid:272)य हेतु अवशषे,PDF page 1; detected table 1; row 3; column 23,review_required
G038,2371b532f87353939629f52d2743fc0990ba1058a8a18af95764fca6a700e333,1,1,4,6,"(cid:272)य हेतु कुल
(cid:162)े(cid:287)फल",PDF page 1; detected table 1; row 4; column 6,review_required
G038,2371b532f87353939629f52d2743fc0990ba1058a8a18af95764fca6a700e333,1,1,4,7,पुन(cid:274)ह(cid:91)ण हेतु कुल (cid:162)े(cid:287)फल,PDF page 1; detected table 1; row 4; column 7,review_required
G038,2371b532f87353939629f52d2743fc0990ba1058a8a18af95764fca6a700e333,1,1,4,10,"बैनाम(cid:585) क(cid:551)
सं(cid:201)या",PDF page 1; detected table 1; row 4; column 10,review_required
G038,2371b532f87353939629f52d2743fc0990ba1058a8a18af95764fca6a700e333,1,1,4,11,"(cid:272)य क(cid:551) गयी
भू(cid:871)म का (cid:162)0े
(हे0)",PDF page 1; detected table 1; row 4; column 11,review_required
G038,2371b532f87353939629f52d2743fc0990ba1058a8a18af95764fca6a700e333,1,1,4,12,"बैनाम(cid:585) क(cid:551)
सं(cid:201)या",PDF page 1; detected table 1; row 4; column 12,review_required
G038,2371b532f87353939629f52d2743fc0990ba1058a8a18af95764fca6a700e333,1,1,4,13,रकबा (हे0),PDF page 1; detected table 1; row 4; column 13,review_required
G038,2371b532f87353939629f52d2743fc0990ba1058a8a18af95764fca6a700e333,1,1,4,14,"कृषक(cid:585) को भुगतान
हेतु (cid:292)(cid:232)ता(cid:874)वत
धनरा(cid:871)श",PDF page 1; detected table 1; row 4; column 14,review_required
G038,2371b532f87353939629f52d2743fc0990ba1058a8a18af95764fca6a700e333,1,1,4,15,"(cid:232)टा(cid:224)प शु(cid:227)क
के (cid:510)प म(cid:581)",PDF page 1; detected table 1; row 4; column 15,review_required
G038,2371b532f87353939629f52d2743fc0990ba1058a8a18af95764fca6a700e333,1,1,4,16,"(cid:467)नब(cid:219)धन
शु(cid:227)क के (cid:510)प म(cid:581)",PDF page 1; detected table 1; row 4; column 16,review_required
G038,2371b532f87353939629f52d2743fc0990ba1058a8a18af95764fca6a700e333,1,1,4,17,कुल धनरा(cid:871)श,PDF page 1; detected table 1; row 4; column 17,review_required
G038,2371b532f87353939629f52d2743fc0990ba1058a8a18af95764fca6a700e333,1,1,4,18,"(cid:873)कसान(cid:585)
क(cid:551) सं(cid:201)या
(cid:272)(cid:871)मक",PDF page 1; detected table 1; row 4; column 18,review_required
G038,2371b532f87353939629f52d2743fc0990ba1058a8a18af95764fca6a700e333,1,1,4,19,"(cid:874)व(cid:467)नमय
क(cid:551) गयी
भू(cid:871)म (हे0",PDF page 1; detected table 1; row 4; column 19,review_required
G038,2371b532f87353939629f52d2743fc0990ba1058a8a18af95764fca6a700e333,1,1,4,20,"सापे(cid:162)
(cid:292)(cid:467)तशत",PDF page 1; detected table 1; row 4; column 20,review_required
G038,2371b532f87353939629f52d2743fc0990ba1058a8a18af95764fca6a700e333,1,1,4,21,"((cid:272)य+
पुन(cid:274)र्ह(cid:547)त)
कुल (cid:162)े(cid:287)फल",PDF page 1; detected table 1; row 4; column 21,review_required
G038,2371b532f87353939629f52d2743fc0990ba1058a8a18af95764fca6a700e333,1,1,4,22,"((cid:272)य+
पुन(cid:274)र्ह(cid:547)त)
कुल",PDF page 1; detected table 1; row 4; column 22,review_required
G038,2371b532f87353939629f52d2743fc0990ba1058a8a18af95764fca6a700e333,1,1,4,23,"(cid:162)े(cid:287)फल (हे0 म(cid:581)
(6-13)",PDF page 1; detected table 1; row 4; column 23,review_required
G038,2371b532f87353939629f52d2743fc0990ba1058a8a18af95764fca6a700e333,1,1,5,7,धारा 117 क(cid:551),PDF page 1; detected table 1; row 5; column 7,review_required
G038,2371b532f87353939629f52d2743fc0990ba1058a8a18af95764fca6a700e333,1,1,5,8,धारा 132 क(cid:551),PDF page 1; detected table 1; row 5; column 8,review_required
G038,2371b532f87353939629f52d2743fc0990ba1058a8a18af95764fca6a700e333,1,1,5,9,योग,PDF page 1; detected table 1; row 5; column 9,review_required
G038,2371b532f87353939629f52d2743fc0990ba1058a8a18af95764fca6a700e333,1,1,6,1,1,PDF page 1; detected table 1; row 6; column 1,review_required
G038,2371b532f87353939629f52d2743fc0990ba1058a8a18af95764fca6a700e333,1,1,6,2,2,PDF page 1; detected table 1; row 6; column 2,review_required
G038,2371b532f87353939629f52d2743fc0990ba1058a8a18af95764fca6a700e333,1,1,6,3,3,PDF page 1; detected table 1; row 6; column 3,review_required
G038,2371b532f87353939629f52d2743fc0990ba1058a8a18af95764fca6a700e333,1,1,6,4,4,PDF page 1; detected table 1; row 6; column 4,review_required
G038,2371b532f87353939629f52d2743fc0990ba1058a8a18af95764fca6a700e333,1,1,6,5,5,PDF page 1; detected table 1; row 6; column 5,review_required
G038,2371b532f87353939629f52d2743fc0990ba1058a8a18af95764fca6a700e333,1,1,6,6,6,PDF page 1; detected table 1; row 6; column 6,review_required
G038,2371b532f87353939629f52d2743fc0990ba1058a8a18af95764fca6a700e333,1,1,6,7,"भू(cid:871)म
7",PDF page 1; detected table 1; row 6; column 7,review_required
G038,2371b532f87353939629f52d2743fc0990ba1058a8a18af95764fca6a700e333,1,1,6,8,"भू(cid:871)म
8",PDF page 1; detected table 1; row 6; column 8,review_required
G038,2371b532f87353939629f52d2743fc0990ba1058a8a18af95764fca6a700e333,1,1,6,9,9,PDF page 1; detected table 1; row 6; column 9,review_required
G038,2371b532f87353939629f52d2743fc0990ba1058a8a18af95764fca6a700e333,1,1,6,10,10,PDF page 1; detected table 1; row 6; column 10,review_required
G038,2371b532f87353939629f52d2743fc0990ba1058a8a18af95764fca6a700e333,1,1,6,11,11,PDF page 1; detected table 1; row 6; column 11,review_required
G038,2371b532f87353939629f52d2743fc0990ba1058a8a18af95764fca6a700e333,1,1,6,12,12,PDF page 1; detected table 1; row 6; column 12,review_required
G038,2371b532f87353939629f52d2743fc0990ba1058a8a18af95764fca6a700e333,1,1,6,13,13,PDF page 1; detected table 1; row 6; column 13,review_required
G038,2371b532f87353939629f52d2743fc0990ba1058a8a18af95764fca6a700e333,1,1,6,14,14,PDF page 1; detected table 1; row 6; column 14,review_required
G038,2371b532f87353939629f52d2743fc0990ba1058a8a18af95764fca6a700e333,1,1,6,15,15,PDF page 1; detected table 1; row 6; column 15,review_required
G038,2371b532f87353939629f52d2743fc0990ba1058a8a18af95764fca6a700e333,1,1,6,16,16,PDF page 1; detected table 1; row 6; column 16,review_required
G038,2371b532f87353939629f52d2743fc0990ba1058a8a18af95764fca6a700e333,1,1,6,17,17,PDF page 1; detected table 1; row 6; column 17,review_required
G038,2371b532f87353939629f52d2743fc0990ba1058a8a18af95764fca6a700e333,1,1,6,18,18,PDF page 1; detected table 1; row 6; column 18,review_required
G038,2371b532f87353939629f52d2743fc0990ba1058a8a18af95764fca6a700e333,1,1,6,19,"म(cid:581))
19",PDF page 1; detected table 1; row 6; column 19,review_required
G038,2371b532f87353939629f52d2743fc0990ba1058a8a18af95764fca6a700e333,1,1,6,20,"(हे
20",PDF page 1; detected table 1; row 6; column 20,review_required
G038,2371b532f87353939629f52d2743fc0990ba1058a8a18af95764fca6a700e333,1,1,6,21,"0 म(cid:581))
21",PDF page 1; detected table 1; row 6; column 21,review_required
G038,2371b532f87353939629f52d2743fc0990ba1058a8a18af95764fca6a700e333,1,1,6,22,"(cid:292)(cid:467)तशत
22",PDF page 1; detected table 1; row 6; column 22,review_required
G038,2371b532f87353939629f52d2743fc0990ba1058a8a18af95764fca6a700e333,1,1,6,23,23,PDF page 1; detected table 1; row 6; column 23,review_required
G038,2371b532f87353939629f52d2743fc0990ba1058a8a18af95764fca6a700e333,1,1,7,1,1,PDF page 1; detected table 1; row 7; column 1,review_required
G038,2371b532f87353939629f52d2743fc0990ba1058a8a18af95764fca6a700e333,1,1,7,2,मेरठ,PDF page 1; detected table 1; row 7; column 2,review_required
G038,2371b532f87353939629f52d2743fc0990ba1058a8a18af95764fca6a700e333,1,1,7,3,9,PDF page 1; detected table 1; row 7; column 3,review_required
G038,2371b532f87353939629f52d2743fc0990ba1058a8a18af95764fca6a700e333,1,1,7,4,9,PDF page 1; detected table 1; row 7; column 4,review_required
