source_id,source_sha256,page,table,row,column,value_original,reference,verification_status
S034,acf5cfe1780ba93146e23e9cc459bc71737b0d1bc6aed236e7b4cd9ae6fcffe3,31,1,1,1,S.No.,PDF page 31; detected table 1; row 1; column 1,review_required
S034,acf5cfe1780ba93146e23e9cc459bc71737b0d1bc6aed236e7b4cd9ae6fcffe3,31,1,1,2,Corridor,PDF page 31; detected table 1; row 1; column 2,review_required
S034,acf5cfe1780ba93146e23e9cc459bc71737b0d1bc6aed236e7b4cd9ae6fcffe3,31,1,1,3,"Capital Cost
(Rs. Crore)",PDF page 31; detected table 1; row 1; column 3,review_required
S034,acf5cfe1780ba93146e23e9cc459bc71737b0d1bc6aed236e7b4cd9ae6fcffe3,31,1,1,4,"Taxes &
Duties
(Rs. Crore)",PDF page 31; detected table 1; row 1; column 4,review_required
S034,acf5cfe1780ba93146e23e9cc459bc71737b0d1bc6aed236e7b4cd9ae6fcffe3,31,1,1,5,"Total
(Rs. Crore)",PDF page 31; detected table 1; row 1; column 5,review_required
S034,acf5cfe1780ba93146e23e9cc459bc71737b0d1bc6aed236e7b4cd9ae6fcffe3,31,1,2,1,1.,PDF page 31; detected table 1; row 2; column 1,review_required
S034,acf5cfe1780ba93146e23e9cc459bc71737b0d1bc6aed236e7b4cd9ae6fcffe3,31,1,2,2,Aerocity - Tughlakabad,PDF page 31; detected table 1; row 2; column 2,review_required
S034,acf5cfe1780ba93146e23e9cc459bc71737b0d1bc6aed236e7b4cd9ae6fcffe3,31,1,2,3,7293,PDF page 31; detected table 1; row 2; column 3,review_required
S034,acf5cfe1780ba93146e23e9cc459bc71737b0d1bc6aed236e7b4cd9ae6fcffe3,31,1,2,4,938,PDF page 31; detected table 1; row 2; column 4,review_required
S034,acf5cfe1780ba93146e23e9cc459bc71737b0d1bc6aed236e7b4cd9ae6fcffe3,31,1,2,5,8231,PDF page 31; detected table 1; row 2; column 5,review_required
S034,acf5cfe1780ba93146e23e9cc459bc71737b0d1bc6aed236e7b4cd9ae6fcffe3,31,1,3,1,2.,PDF page 31; detected table 1; row 3; column 1,review_required
