source_id,source_sha256,page,table,row,column,value_original,reference,verification_status
S024,4caa0031165427958fc66cbe64a4b572b841b0080997e4d44282ce49e45d303f,17,1,1,1,Socio-Economic Profile,PDF page 17; detected table 1; row 1; column 1,review_required
S024,4caa0031165427958fc66cbe64a4b572b841b0080997e4d44282ce49e45d303f,17,1,2,1,The socio-economic survey results indicate that sex ratio is 753.93 females per 1000 males. Majority of,PDF page 17; detected table 1; row 2; column 1,review_required
S024,4caa0031165427958fc66cbe64a4b572b841b0080997e4d44282ce49e45d303f,17,1,3,1,the surveyed families are Hindu followed by Muslim. Majority of families (46.12%) speak Marathi as,PDF page 17; detected table 1; row 3; column 1,review_required
S024,4caa0031165427958fc66cbe64a4b572b841b0080997e4d44282ce49e45d303f,17,1,4,1,mother tongue followed by 34.00% who speak Hindi. Majority of surveyed family members are married.,PDF page 17; detected table 1; row 4; column 1,review_required
S024,4caa0031165427958fc66cbe64a4b572b841b0080997e4d44282ce49e45d303f,17,1,5,1,Majority of families are found as nuclear. About 79.45% of surveyed people are literate and majority of,PDF page 17; detected table 1; row 5; column 1,review_required
S024,4caa0031165427958fc66cbe64a4b572b841b0080997e4d44282ce49e45d303f,17,1,6,1,them have studied up to secondary and higher secondary level. Average family income is Rs. 9876 per,PDF page 17; detected table 1; row 6; column 1,review_required
S024,4caa0031165427958fc66cbe64a4b572b841b0080997e4d44282ce49e45d303f,17,1,7,1,"month. Majority of affected persons are engaged in private service. People use Auto Rickshaw, Bus and",PDF page 17; detected table 1; row 7; column 1,review_required
S024,4caa0031165427958fc66cbe64a4b572b841b0080997e4d44282ce49e45d303f,17,1,8,1,Train as mode of travel.,PDF page 17; detected table 1; row 8; column 1,review_required
S024,4caa0031165427958fc66cbe64a4b572b841b0080997e4d44282ce49e45d303f,35,1,1,1,Sr. No.,PDF page 35; detected table 1; row 1; column 1,review_required
S024,4caa0031165427958fc66cbe64a4b572b841b0080997e4d44282ce49e45d303f,35,1,1,2,IMPACT,PDF page 35; detected table 1; row 1; column 2,review_required
S024,4caa0031165427958fc66cbe64a4b572b841b0080997e4d44282ce49e45d303f,35,1,1,3,MAGNITUDE,PDF page 35; detected table 1; row 1; column 3,review_required
S024,4caa0031165427958fc66cbe64a4b572b841b0080997e4d44282ce49e45d303f,35,1,2,1,1,PDF page 35; detected table 1; row 2; column 1,review_required
S024,4caa0031165427958fc66cbe64a4b572b841b0080997e4d44282ce49e45d303f,35,1,2,2,Acquisition of Land (in Ha),PDF page 35; detected table 1; row 2; column 2,review_required
S024,4caa0031165427958fc66cbe64a4b572b841b0080997e4d44282ce49e45d303f,35,1,2,3,75.89,PDF page 35; detected table 1; row 2; column 3,review_required
S024,4caa0031165427958fc66cbe64a4b572b841b0080997e4d44282ce49e45d303f,35,1,3,1,2,PDF page 35; detected table 1; row 3; column 1,review_required
S024,4caa0031165427958fc66cbe64a4b572b841b0080997e4d44282ce49e45d303f,35,1,3,2,Impact on Structure (No.),PDF page 35; detected table 1; row 3; column 2,review_required
S024,4caa0031165427958fc66cbe64a4b572b841b0080997e4d44282ce49e45d303f,35,1,3,3,2856,PDF page 35; detected table 1; row 3; column 3,review_required
S024,4caa0031165427958fc66cbe64a4b572b841b0080997e4d44282ce49e45d303f,35,1,4,1,2.1,PDF page 35; detected table 1; row 4; column 1,review_required
S024,4caa0031165427958fc66cbe64a4b572b841b0080997e4d44282ce49e45d303f,35,1,4,2,Impact on PAPs,PDF page 35; detected table 1; row 4; column 2,review_required
S024,4caa0031165427958fc66cbe64a4b572b841b0080997e4d44282ce49e45d303f,35,1,4,3,8506,PDF page 35; detected table 1; row 4; column 3,review_required
S024,4caa0031165427958fc66cbe64a4b572b841b0080997e4d44282ce49e45d303f,35,1,5,1,2.2,PDF page 35; detected table 1; row 5; column 1,review_required
